-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/04/1995 through 05/30/2020 
Location: Latitude  27.6895   Longitude 85.3614 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,T2M_RANGE,TS,T2M
27.68951,85.36141,2016,01,13,    0.00,    8.83,    5.57,    8.45
27.68951,85.36141,2016,01,14,    0.00,   10.98,    6.36,    8.49
27.68951,85.36141,2016,01,15,    0.00,    8.91,    6.33,    8.41
27.68951,85.36141,2016,01,16,    0.00,   10.95,    5.54,    8.59
27.68951,85.36141,2016,01,17,    0.00,   10.53,    5.32,    8.75
27.68951,85.36141,2016,01,18,    0.00,   10.61,    5.01,    8.68
27.68951,85.36141,2016,01,19,    0.08,   10.03,    5.76,    7.75
27.68951,85.36141,2016,01,20,    1.91,    7.87,    5.98,    6.14
27.68951,85.36141,2016,01,21,    0.56,   12.33,    5.21,    6.25
27.68951,85.36141,2016,01,22,    0.01,   11.55,    4.40,    6.50
27.68951,85.36141,2016,01,23,    0.00,   10.27,    4.32,    6.86
27.68951,85.36141,2016,01,24,    0.00,   10.37,    4.25,    7.09
27.68951,85.36141,2016,01,25,    0.00,    9.53,    3.88,    6.67
27.68951,85.36141,2016,01,26,    0.00,   10.23,    4.29,    6.75
27.68951,85.36141,2016,01,27,    0.00,    9.75,    4.61,    6.95
27.68951,85.36141,2016,01,28,    0.00,   11.50,    4.94,    7.56
27.68951,85.36141,2016,01,29,    0.00,   11.74,    6.08,    8.96
27.68951,85.36141,2016,01,30,    0.00,   10.96,    7.67,   10.20
27.68951,85.36141,2016,01,31,    0.00,   11.17,    8.54,   10.59
27.68951,85.36141,2016,02,01,    0.00,   11.36,    8.53,   10.48
27.68951,85.36141,2016,02,02,    0.00,   11.10,    7.80,   10.35
27.68951,85.36141,2016,02,03,    0.00,   12.39,    7.39,   10.17
27.68951,85.36141,2016,02,04,    0.00,   11.22,    7.49,   10.91
27.68951,85.36141,2016,02,05,    0.00,   11.60,    8.33,   12.19
27.68951,85.36141,2016,02,06,    0.00,    9.68,    9.08,   13.04
27.68951,85.36141,2016,02,07,    0.01,   11.48,   10.17,   13.16
27.68951,85.36141,2016,02,08,    3.21,    8.75,    8.59,    9.81
27.68951,85.36141,2016,02,09,    0.03,    9.94,    8.73,   10.25
27.68951,85.36141,2016,02,10,    0.00,   10.42,    8.90,   10.45
27.68951,85.36141,2016,02,11,    0.00,   11.66,    8.26,   10.05
27.68951,85.36141,2016,02,12,    0.00,   15.21,    7.80,    9.28
27.68951,85.36141,2016,02,13,    0.00,   13.43,    9.03,   11.44
27.68951,85.36141,2016,02,14,    0.00,   13.11,    9.99,   12.17
27.68951,85.36141,2016,02,15,    0.00,   14.83,    9.73,   11.78
27.68951,85.36141,2016,02,16,    0.00,   13.53,   10.51,   12.27
27.68951,85.36141,2016,02,17,    0.00,   13.27,   12.00,   14.30
27.68951,85.36141,2016,02,18,    0.00,   13.07,   12.92,   15.96
27.68951,85.36141,2016,02,19,    0.00,   11.84,   15.16,   17.44
27.68951,85.36141,2016,02,20,    0.00,   10.86,   16.35,   17.32
27.68951,85.36141,2016,02,21,    0.00,   12.19,   14.76,   15.25
27.68951,85.36141,2016,02,22,    0.00,   11.85,   13.25,   14.51
27.68951,85.36141,2016,02,23,    0.00,   11.53,   11.64,   13.32
27.68951,85.36141,2016,02,24,    0.00,   11.15,   10.43,   12.07
27.68951,85.36141,2016,02,25,    0.00,   14.43,   10.46,   12.40
27.68951,85.36141,2016,02,26,    0.00,   11.30,    9.86,   12.50
27.68951,85.36141,2016,02,27,    0.02,   11.92,   11.60,   13.52
27.68951,85.36141,2016,02,28,    0.39,   11.21,   12.65,   13.62
27.68951,85.36141,2016,02,29,    6.71,   11.64,   12.59,   13.65
27.68951,85.36141,2016,03,01,    1.11,   11.36,   12.09,   13.27
27.68951,85.36141,2016,03,02,    0.66,   12.40,   12.63,   14.39
27.68951,85.36141,2016,03,03,    0.39,   12.71,   13.02,   14.58
27.68951,85.36141,2016,03,04,    0.88,   12.61,   13.81,   15.11
27.68951,85.36141,2016,03,05,    1.50,   13.64,   14.57,   15.20
27.68951,85.36141,2016,03,06,    1.65,   13.32,   14.25,   14.98
27.68951,85.36141,2016,03,07,    0.03,   11.70,   14.65,   15.60
27.68951,85.36141,2016,03,08,    0.01,   11.03,   15.29,   15.66
27.68951,85.36141,2016,03,09,    0.00,   12.81,   15.38,   16.09
27.68951,85.36141,2016,03,10,    0.00,   12.67,   15.22,   16.28
27.68951,85.36141,2016,03,11,    0.00,   12.65,   16.01,   17.43
27.68951,85.36141,2016,03,12,    0.03,   14.45,   17.51,   18.22
27.68951,85.36141,2016,03,13,    0.30,    9.37,   14.83,   14.70
27.68951,85.36141,2016,03,14,    2.21,   12.25,   14.44,   13.95
27.68951,85.36141,2016,03,15,    0.56,   12.24,   14.73,   14.12
27.68951,85.36141,2016,03,16,    0.05,   12.84,   14.53,   14.54
27.68951,85.36141,2016,03,17,    0.00,   10.97,   14.39,   15.76
27.68951,85.36141,2016,03,18,    0.00,   13.15,   16.01,   16.09
27.68951,85.36141,2016,03,19,    0.00,   13.69,   16.99,   17.05
27.68951,85.36141,2016,03,20,    0.00,   13.08,   17.22,   17.53
27.68951,85.36141,2016,03,21,    0.06,   13.23,   16.97,   17.46
27.68951,85.36141,2016,03,22,    0.00,   13.63,   15.44,   16.31
27.68951,85.36141,2016,03,23,    0.00,   14.71,   15.91,   17.65
27.68951,85.36141,2016,03,24,    0.00,   14.25,   16.40,   18.18
27.68951,85.36141,2016,03,25,    0.00,   12.73,   18.17,   19.62
27.68951,85.36141,2016,03,26,    0.00,   11.78,   18.90,   20.37
27.68951,85.36141,2016,03,27,    0.01,   12.61,   19.31,   19.86
27.68951,85.36141,2016,03,28,    4.11,   10.87,   18.75,   18.17
27.68951,85.36141,2016,03,29,    0.55,   12.05,   17.64,   18.46
27.68951,85.36141,2016,03,30,    4.47,   11.48,   17.91,   18.09
27.68951,85.36141,2016,03,31,    3.33,   12.93,   16.55,   17.20
27.68951,85.36141,2016,04,01,    1.14,   12.73,   17.12,   18.09
27.68951,85.36141,2016,04,02,    0.00,   12.71,   18.57,   18.66
27.68951,85.36141,2016,04,03,    0.00,   11.84,   20.24,   20.17
27.68951,85.36141,2016,04,04,    0.15,   10.76,   20.66,   20.50
27.68951,85.36141,2016,04,05,    0.93,   12.83,   21.46,   21.06
27.68951,85.36141,2016,04,06,    0.01,   15.16,   22.03,   21.98
27.68951,85.36141,2016,04,07,    0.00,   13.03,   21.12,   21.23
27.68951,85.36141,2016,04,08,    0.00,   13.86,   20.78,   20.48
27.68951,85.36141,2016,04,09,    0.00,   14.27,   20.70,   21.07
27.68951,85.36141,2016,04,10,    0.00,   15.75,   21.60,   22.12
27.68951,85.36141,2016,04,11,    0.00,   13.49,   22.54,   22.55
27.68951,85.36141,2016,04,12,    0.00,   14.13,   21.33,   21.28
27.68951,85.36141,2016,04,13,    0.00,   14.98,   20.80,   20.73
27.68951,85.36141,2016,04,14,    0.08,   13.59,   20.87,   21.06
27.68951,85.36141,2016,04,15,    0.02,   15.32,   22.45,   22.47
27.68951,85.36141,2016,04,16,    0.10,   12.35,   22.29,   22.69
27.68951,85.36141,2016,04,17,    0.34,   11.57,   22.65,   22.60
27.68951,85.36141,2016,04,18,    0.59,   13.79,   23.06,   21.90
27.68951,85.36141,2016,04,19,    1.11,   14.56,   22.22,   22.40
27.68951,85.36141,2016,04,20,    0.03,   13.61,   24.24,   23.80
27.68951,85.36141,2016,04,21,    0.02,   14.86,   23.53,   23.45
27.68951,85.36141,2016,04,22,    0.01,   14.21,   23.26,   23.23
27.68951,85.36141,2016,04,23,    0.43,   12.37,   23.41,   23.02
27.68951,85.36141,2016,04,24,    0.03,   13.83,   21.85,   21.45
27.68951,85.36141,2016,04,25,    0.00,   16.65,   21.61,   21.73
27.68951,85.36141,2016,04,26,    0.00,   15.59,   22.04,   22.56
27.68951,85.36141,2016,04,27,    0.00,   12.97,   22.01,   22.45
27.68951,85.36141,2016,04,28,    0.02,   14.76,   23.28,   23.08
27.68951,85.36141,2016,04,29,    0.00,   15.73,   23.16,   22.89
27.68951,85.36141,2016,04,30,    0.03,   16.74,   23.15,   22.85
27.68951,85.36141,2016,05,01,    0.05,   13.39,   22.83,   22.71
27.68951,85.36141,2016,05,02,    0.00,   11.42,   22.50,   22.17
27.68951,85.36141,2016,05,03,    0.23,   11.38,   22.65,   21.25
27.68951,85.36141,2016,05,04,    2.30,    6.47,   20.28,   19.75
27.68951,85.36141,2016,05,05,    0.46,   10.20,   22.22,   20.41
27.68951,85.36141,2016,05,06,    0.58,    9.62,   21.92,   20.40
27.68951,85.36141,2016,05,07,    1.22,    9.95,   22.55,   21.18
27.68951,85.36141,2016,05,08,    0.34,    8.06,   21.38,   20.88
27.68951,85.36141,2016,05,09,    0.20,   11.20,   24.17,   22.61
27.68951,85.36141,2016,05,10,    3.28,   11.30,   24.73,   23.44
27.68951,85.36141,2016,05,11,    1.48,   10.61,   24.12,   22.75
27.68951,85.36141,2016,05,12,    4.05,    8.20,   23.19,   21.36
27.68951,85.36141,2016,05,13,    5.92,    7.72,   21.26,   19.88
27.68951,85.36141,2016,05,14,    2.05,   11.19,   23.23,   21.78
27.68951,85.36141,2016,05,15,    3.33,   12.72,   23.57,   22.19
27.68951,85.36141,2016,05,16,    5.35,   12.30,   23.27,   22.38
27.68951,85.36141,2016,05,17,    7.73,   13.33,   23.51,   22.96
27.68951,85.36141,2016,05,18,    3.67,   12.00,   24.00,   23.38
27.68951,85.36141,2016,05,19,    0.41,   10.55,   24.60,   22.51
27.68951,85.36141,2016,05,20,   10.06,    8.29,   22.62,   20.82
27.68951,85.36141,2016,05,21,    8.57,    8.49,   22.50,   20.85
27.68951,85.36141,2016,05,22,    0.05,   12.26,   24.58,   23.06
27.68951,85.36141,2016,05,23,    2.48,    9.94,   24.90,   23.32
27.68951,85.36141,2016,05,24,    1.62,   10.93,   24.38,   22.55
27.68951,85.36141,2016,05,25,    7.30,   10.08,   22.14,   20.63
27.68951,85.36141,2016,05,26,    4.54,    9.69,   21.91,   20.51
27.68951,85.36141,2016,05,27,    6.82,   11.35,   21.94,   21.02
27.68951,85.36141,2016,05,28,    5.77,    8.34,   21.90,   20.54
27.68951,85.36141,2016,05,29,   11.88,   10.01,   21.34,   20.07
27.68951,85.36141,2016,05,30,    0.70,   10.30,   21.57,   20.26
27.68951,85.36141,2016,05,31,    7.57,    9.94,   21.36,   20.24
27.68951,85.36141,2016,06,01,    1.06,   11.52,   22.53,   21.22
27.68951,85.36141,2016,06,02,    5.14,   10.09,   23.47,   22.34
27.68951,85.36141,2016,06,03,    0.32,    9.65,   24.82,   23.19
27.68951,85.36141,2016,06,04,    2.19,    8.10,   24.32,   22.83
27.68951,85.36141,2016,06,05,    6.83,    8.21,   23.85,   22.47
27.68951,85.36141,2016,06,06,    5.08,    6.98,   23.69,   22.23
27.68951,85.36141,2016,06,07,    4.10,    8.59,   24.65,   22.67
27.68951,85.36141,2016,06,08,    8.69,   10.34,   24.05,   22.79
27.68951,85.36141,2016,06,09,   13.29,   10.26,   23.88,   22.54
27.68951,85.36141,2016,06,10,    7.43,    9.03,   23.55,   22.69
27.68951,85.36141,2016,06,11,    5.47,   10.17,   23.94,   23.45
27.68951,85.36141,2016,06,12,   15.60,    9.62,   24.15,   23.24
27.68951,85.36141,2016,06,13,    4.18,    8.47,   23.71,   22.74
27.68951,85.36141,2016,06,14,    7.88,    8.05,   23.52,   22.53
27.68951,85.36141,2016,06,15,   20.37,    7.25,   23.24,   22.37
27.68951,85.36141,2016,06,16,   10.36,    7.20,   22.75,   21.74
27.68951,85.36141,2016,06,17,    1.68,    6.77,   22.93,   21.83
27.68951,85.36141,2016,06,18,    4.38,    6.31,   22.61,   21.58
27.68951,85.36141,2016,06,19,    7.20,    5.16,   21.53,   20.97
27.68951,85.36141,2016,06,20,   17.52,    4.78,   21.36,   20.87
27.68951,85.36141,2016,06,21,   22.96,    3.59,   20.26,   20.42
27.68951,85.36141,2016,06,22,   11.46,    5.85,   21.15,   20.70
27.68951,85.36141,2016,06,23,    2.48,    6.89,   22.08,   21.18
27.68951,85.36141,2016,06,24,    7.94,    6.18,   22.22,   21.45
27.68951,85.36141,2016,06,25,    6.23,    4.99,   21.58,   21.11
27.68951,85.36141,2016,06,26,    5.14,    7.33,   23.28,   22.15
27.68951,85.36141,2016,06,27,    9.06,    6.15,   23.16,   22.56
27.68951,85.36141,2016,06,28,    3.63,    5.47,   22.17,   21.72
27.68951,85.36141,2016,06,29,   21.92,    4.75,   21.93,   21.65
27.68951,85.36141,2016,06,30,   22.01,    5.89,   22.25,   21.56
27.68951,85.36141,2016,07,01,   29.71,    4.14,   20.54,   20.26
27.68951,85.36141,2016,07,02,    8.38,    6.28,   21.31,   20.86
27.68951,85.36141,2016,07,03,    8.68,    3.86,   21.06,   20.95
27.68951,85.36141,2016,07,04,    7.93,    5.81,   21.47,   21.36
27.68951,85.36141,2016,07,05,    2.63,    5.67,   21.69,   21.46
27.68951,85.36141,2016,07,06,    1.19,    5.43,   22.01,   21.73
27.68951,85.36141,2016,07,07,    1.95,    6.35,   22.78,   22.27
27.68951,85.36141,2016,07,08,    1.32,    4.16,   22.01,   21.67
27.68951,85.36141,2016,07,09,    4.43,    5.94,   22.45,   21.98
27.68951,85.36141,2016,07,10,    4.09,    5.02,   21.89,   21.57
27.68951,85.36141,2016,07,11,    4.51,    4.99,   21.08,   20.94
27.68951,85.36141,2016,07,12,    0.51,    6.27,   22.45,   21.94
27.68951,85.36141,2016,07,13,    2.25,    5.50,   22.20,   21.77
27.68951,85.36141,2016,07,14,   14.06,    4.76,   21.84,   21.51
27.68951,85.36141,2016,07,15,   20.49,    4.23,   21.77,   21.53
27.68951,85.36141,2016,07,16,   11.10,    5.73,   22.19,   21.77
27.68951,85.36141,2016,07,17,    7.45,    4.27,   20.56,   20.60
27.68951,85.36141,2016,07,18,   18.78,    6.27,   21.63,   21.01
27.68951,85.36141,2016,07,19,   11.22,    5.84,   22.15,   21.34
27.68951,85.36141,2016,07,20,   22.83,    4.74,   21.84,   21.55
27.68951,85.36141,2016,07,21,   23.31,    3.65,   20.71,   20.65
27.68951,85.36141,2016,07,22,   38.87,    5.54,   21.10,   20.81
27.68951,85.36141,2016,07,23,    7.61,    4.87,   20.56,   20.01
27.68951,85.36141,2016,07,24,    9.70,    4.98,   20.85,   20.27
27.68951,85.36141,2016,07,25,   28.31,    4.70,   20.06,   19.86
27.68951,85.36141,2016,07,26,   45.25,    5.45,   20.16,   19.83
27.68951,85.36141,2016,07,27,    3.71,    5.20,   20.51,   19.93
27.68951,85.36141,2016,07,28,    7.12,    3.60,   19.46,   19.36
27.68951,85.36141,2016,07,29,    0.29,    5.76,   20.71,   20.19
27.68951,85.36141,2016,07,30,    4.49,    4.95,   20.79,   20.31
27.68951,85.36141,2016,07,31,    5.35,    5.83,   21.28,   20.74
27.68951,85.36141,2016,08,01,    8.66,    6.09,   21.33,   21.09
27.68951,85.36141,2016,08,02,    2.25,    6.14,   21.28,   20.89
27.68951,85.36141,2016,08,03,    1.03,    5.37,   21.24,   21.14
27.68951,85.36141,2016,08,04,    2.24,    5.43,   21.59,   21.68
27.68951,85.36141,2016,08,05,    3.15,    5.74,   21.86,   21.72
27.68951,85.36141,2016,08,06,    5.40,    5.70,   21.50,   21.30
27.68951,85.36141,2016,08,07,    0.53,    5.28,   20.99,   20.86
27.68951,85.36141,2016,08,08,    1.46,    6.12,   21.42,   21.12
27.68951,85.36141,2016,08,09,    1.09,    5.79,   21.45,   21.17
27.68951,85.36141,2016,08,10,    2.15,    5.06,   21.07,   20.84
27.68951,85.36141,2016,08,11,    7.17,    6.06,   21.43,   21.30
27.68951,85.36141,2016,08,12,    2.91,    6.25,   21.83,   21.36
27.68951,85.36141,2016,08,13,    2.70,    5.87,   21.51,   21.10
27.68951,85.36141,2016,08,14,    2.31,    5.18,   21.59,   21.33
27.68951,85.36141,2016,08,15,    2.96,    4.53,   21.43,   21.31
27.68951,85.36141,2016,08,16,   12.18,    5.33,   21.52,   21.47
27.68951,85.36141,2016,08,17,    6.95,    4.67,   20.93,   20.95
27.68951,85.36141,2016,08,18,    0.33,    4.38,   20.43,   20.88
27.68951,85.36141,2016,08,19,    0.24,    7.01,   21.38,   21.02
27.68951,85.36141,2016,08,20,    1.57,    5.74,   21.87,   21.48
27.68951,85.36141,2016,08,21,    3.66,    5.38,   21.61,   21.60
27.68951,85.36141,2016,08,22,    8.55,    4.09,   20.73,   20.99
27.68951,85.36141,2016,08,23,    0.75,    5.92,   21.14,   20.64
27.68951,85.36141,2016,08,24,    1.67,    4.16,   19.89,   20.07
27.68951,85.36141,2016,08,25,    2.28,    6.93,   21.95,   22.32
27.68951,85.36141,2016,08,26,    9.64,    5.03,   21.22,   21.29
27.68951,85.36141,2016,08,27,    0.31,    6.93,   21.28,   21.47
27.68951,85.36141,2016,08,28,    1.28,    6.46,   21.53,   21.51
27.68951,85.36141,2016,08,29,    5.24,    5.72,   20.95,   20.83
27.68951,85.36141,2016,08,30,    6.05,    5.49,   21.05,   20.94
27.68951,85.36141,2016,08,31,    7.89,    5.76,   21.17,   20.96
27.68951,85.36141,2016,09,01,   12.32,    4.87,   21.09,   20.92
27.68951,85.36141,2016,09,02,   10.99,    5.57,   21.32,   20.74
27.68951,85.36141,2016,09,03,   12.59,    3.92,   20.46,   20.27
27.68951,85.36141,2016,09,04,   12.09,    5.03,   20.90,   20.54
27.68951,85.36141,2016,09,05,    4.12,    6.11,   21.01,   20.57
27.68951,85.36141,2016,09,06,    4.66,    6.15,   21.03,   20.58
27.68951,85.36141,2016,09,07,   13.80,    4.58,   20.43,   20.14
27.68951,85.36141,2016,09,08,   14.08,    5.31,   20.13,   19.94
27.68951,85.36141,2016,09,09,    5.50,    5.88,   21.17,   20.92
27.68951,85.36141,2016,09,10,   21.79,    3.90,   19.85,   19.87
27.68951,85.36141,2016,09,11,   21.98,    3.89,   18.85,   19.08
27.68951,85.36141,2016,09,12,   24.03,    4.98,   19.29,   19.34
27.68951,85.36141,2016,09,13,    2.74,    3.12,   18.63,   18.98
27.68951,85.36141,2016,09,14,    3.48,    6.52,   19.87,   20.08
27.68951,85.36141,2016,09,15,    1.28,    6.41,   20.24,   19.91
27.68951,85.36141,2016,09,16,    6.17,    5.70,   20.00,   20.08
27.68951,85.36141,2016,09,17,   17.05,    5.84,   19.75,   19.61
27.68951,85.36141,2016,09,18,    8.03,    4.60,   19.40,   19.34
27.68951,85.36141,2016,09,19,    3.13,    5.54,   19.87,   19.64
27.68951,85.36141,2016,09,20,   13.96,    5.64,   20.02,   19.99
27.68951,85.36141,2016,09,21,   11.17,    3.88,   18.40,   18.53
27.68951,85.36141,2016,09,22,    1.28,    6.53,   19.05,   18.85
27.68951,85.36141,2016,09,23,    2.66,    5.93,   18.84,   18.69
27.68951,85.36141,2016,09,24,    6.55,    3.41,   17.60,   17.84
27.68951,85.36141,2016,09,25,    8.36,    5.34,   17.72,   17.88
27.68951,85.36141,2016,09,26,    1.34,    5.96,   17.88,   18.05
27.68951,85.36141,2016,09,27,    3.80,    7.61,   18.64,   18.92
27.68951,85.36141,2016,09,28,    1.28,    7.00,   18.84,   18.92
27.68951,85.36141,2016,09,29,    2.41,    6.37,   19.22,   19.48
27.68951,85.36141,2016,09,30,    2.04,    5.91,   19.34,   19.51
27.68951,85.36141,2016,10,01,    5.59,    4.06,   18.97,   19.28
27.68951,85.36141,2016,10,02,    5.65,    5.38,   19.67,   20.02
27.68951,85.36141,2016,10,03,    7.18,    6.04,   19.56,   19.87
27.68951,85.36141,2016,10,04,    8.48,    5.21,   19.36,   19.47
27.68951,85.36141,2016,10,05,    4.62,    5.79,   19.68,   19.58
27.68951,85.36141,2016,10,06,    3.09,    5.51,   19.82,   19.69
27.68951,85.36141,2016,10,07,    2.45,    6.25,   19.53,   19.49
27.68951,85.36141,2016,10,08,    5.11,    6.73,   19.10,   18.92
27.68951,85.36141,2016,10,09,    8.47,    5.45,   18.41,   18.43
27.68951,85.36141,2016,10,10,   10.43,    7.85,   17.91,   18.05
27.68951,85.36141,2016,10,11,    2.43,    5.40,   16.74,   17.32
27.68951,85.36141,2016,10,12,    0.05,    8.05,   16.05,   17.45
27.68951,85.36141,2016,10,13,    0.05,    7.72,   15.71,   17.34
27.68951,85.36141,2016,10,14,    1.06,    6.70,   16.04,   17.18
27.68951,85.36141,2016,10,15,    0.01,    7.17,   16.01,   16.97
27.68951,85.36141,2016,10,16,    0.00,    6.17,   16.30,   17.16
27.68951,85.36141,2016,10,17,    2.51,    6.65,   16.62,   17.36
27.68951,85.36141,2016,10,18,    4.95,    7.61,   16.11,   16.90
27.68951,85.36141,2016,10,19,    0.40,    6.81,   15.36,   16.29
27.68951,85.36141,2016,10,20,    0.00,    7.25,   14.97,   16.21
27.68951,85.36141,2016,10,21,    0.00,    7.93,   15.15,   16.21
27.68951,85.36141,2016,10,22,    0.00,    7.46,   14.81,   16.21
27.68951,85.36141,2016,10,23,    0.00,    8.12,   14.26,   15.86
27.68951,85.36141,2016,10,24,    0.00,    8.16,   13.84,   15.79
27.68951,85.36141,2016,10,25,    0.00,    8.09,   13.91,   15.88
27.68951,85.36141,2016,10,26,    0.00,    8.09,   12.96,   15.13
27.68951,85.36141,2016,10,27,    0.00,    8.14,   12.98,   15.38
27.68951,85.36141,2016,10,28,    0.00,    7.65,   13.43,   15.11
27.68951,85.36141,2016,10,29,    0.00,    7.57,   13.24,   14.53
27.68951,85.36141,2016,10,30,    0.00,    8.22,   12.51,   14.36
27.68951,85.36141,2016,10,31,    0.00,    8.86,   12.79,   15.12
27.68951,85.36141,2016,11,01,    0.00,    8.71,   12.88,   15.41
27.68951,85.36141,2016,11,02,    0.00,    8.46,   13.13,   15.55
27.68951,85.36141,2016,11,03,    0.00,    8.96,   12.26,   15.10
27.68951,85.36141,2016,11,04,    0.00,    7.87,   11.43,   14.60
27.68951,85.36141,2016,11,05,    0.00,    8.36,   11.51,   14.31
27.68951,85.36141,2016,11,06,    0.00,    8.90,   11.24,   14.04
27.68951,85.36141,2016,11,07,    0.00,    7.96,   10.49,   13.10
27.68951,85.36141,2016,11,08,    0.00,    9.90,   10.47,   13.66
27.68951,85.36141,2016,11,09,    0.00,    8.84,   11.34,   14.40
27.68951,85.36141,2016,11,10,    0.00,    8.78,   11.82,   14.20
27.68951,85.36141,2016,11,11,    0.00,    8.42,   12.01,   14.53
27.68951,85.36141,2016,11,12,    0.00,    8.33,   11.58,   14.08
27.68951,85.36141,2016,11,13,    0.00,    8.56,   10.75,   13.65
27.68951,85.36141,2016,11,14,    0.00,    8.58,    9.89,   13.25
27.68951,85.36141,2016,11,15,    0.00,    9.05,    9.29,   13.06
27.68951,85.36141,2016,11,16,    0.00,   10.12,    9.16,   13.01
27.68951,85.36141,2016,11,17,    0.00,    9.86,    9.30,   13.11
27.68951,85.36141,2016,11,18,    0.00,    8.07,    9.67,   13.27
27.68951,85.36141,2016,11,19,    0.00,    8.29,   10.17,   13.21
27.68951,85.36141,2016,11,20,    0.00,    8.15,   10.64,   13.29
27.68951,85.36141,2016,11,21,    0.00,    9.06,   10.66,   13.25
27.68951,85.36141,2016,11,22,    0.00,    9.00,   10.16,   13.27
27.68951,85.36141,2016,11,23,    0.00,    8.28,   10.07,   13.29
